0	44	0	0	39	0	0	31	0	79	58	0	0	32	0	75	90	45	0	58	0	48	0	0	63	52	73	20	0	0	0	0	0	36	95	0	38	70	54	68	0	0	0	50	0	0	90	63	0	50	65	0	0	0	77	0	0	44	0	59	0	73	29	0	0	87	21	18	0	0	27	0	0	0	0	98	94	0	0	60	0	0	0	59	0	0	13	0	82	0	0	55	86	42	0	68	0	30	47	54	58	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	0	0	0	89	0	0	68	29	0	0	10	65	66	0	0	23	42	0	0	0	79	0	0	0	0	0	0	93	50	59	85	0	0	37	0	0	0	0	0	0	69	0	0	0	0	0	0	93	85	17	0	0	62	0	0	64	0	38	99	0	0	0	0	0	0	82	59	0	0	48	62	0	68	0	0	0	0	0	93	84	80	74	0	55	90	0	19	61	92	67	62	66	0	96	0	0	97	31	93	0	68	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	81	49	20	82	0	62	0	0	26	0	0	40	0	0	0	57	36	0	0	0	72	0	0	18	0	92	97	0	41	0	0	35	0	0	0	16	46	85	0	0	40	0	0	0	0	0	0	60	48	0	45	51	0	0	88	24	0	0	0	0	21	74	86	23	92	0	91	0	95	79	22	0	0	90	0	89	25	0	0	43	11	21	99	0	0	0	98	61	0	94	10	0	0	17	0	91	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	21	0	0	71	0	88	0	27	11	0	0	0	0	0	0	19	69	0	0	0	0	0	92	78	0	0	42	0	91	0	78	0	29	32	98	0	30	30	0	0	0	0	68	0	85	0	0	42	71	0	88	0	0	0	0	0	0	0	44	0	37	0	0	22	0	50	0	0	50	0	35	93	61	0	15	0	0	66	52	0	0	0	0	48	0	0	85	30	0	29	0	0	30	62	88	59	83	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	0	54	62	0	0	0	95	0	70	44	0	99	0	0	68	46	0	76	0	0	0	62	0	20	66	0	34	0	0	94	55	49	13	88	67	0	38	0	0	38	0	63	0	0	69	0	0	0	0	38	30	57	0	72	81	91	26	85	0	91	0	55	0	62	95	16	50	0	58	0	0	41	77	98	74	0	0	0	21	18	0	64	50	0	70	15	70	10	0	0	0	0	0	67	88	0	92	79	63	76	46	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	72	35	40	0	0	87	0	42	79	0	0	0	0	0	13	38	0	0	21	0	0	0	0	0	0	0	79	94	0	78	67	0	0	10	0	0	0	87	0	36	76	0	0	22	0	0	34	33	67	0	85	38	94	0	0	0	0	93	0	73	0	0	47	30	0	0	26	71	0	0	25	0	0	0	25	24	0	0	59	0	50	0	0	0	0	0	0	0	0	0	40	0	81	94	0	43	84	59	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	27	80	94	40	0	0	0	85	0	21	0	92	0	0	37	80	0	20	0	50	31	13	0	49	0	0	70	89	0	0	23	69	96	0	59	79	0	0	18	0	18	23	0	0	0	0	0	0	48	0	0	0	54	0	68	97	16	74	0	0	58	70	98	42	0	87	47	0	0	0	77	0	35	41	75	0	0	27	0	79	65	10	16	34	0	0	58	0	97	0	0	0	0	0	0	46	20	26	55	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0	10	0	0	0	0	0	0	19	0	55	61	17	84	0	0	0	40	11	40	0	0	98	27	99	0	0	0	0	0	60	20	48	0	0	0	49	0	0	0	0	13	0	92	51	0	34	0	0	89	61	0	55	0	14	0	0	0	25	44	0	0	74	0	69	0	17	70	0	0	94	20	0	0	89	51	0	11	69	0	0	72	0	0	0	0	33	0	0	0	77	59	27	0	0	16	45	0	83	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	76	0	0	0	87	60	0	0	0	0	30	43	38	85	49	55	48	31	0	0	0	0	58	20	94	0	65	54	0	58	0	35	73	39	0	0	0	90	0	0	29	40	79	0	0	0	0	0	0	28	0	0	0	0	0	0	52	63	46	97	0	37	0	83	0	0	41	0	64	0	0	0	33	62	0	0	25	0	0	0	58	11	0	0	0	96	43	0	0	0	38	0	64	0	21	40	0	94	0	46	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	62	16	0	69	82	0	47	0	17	0	0	0	10	77	65	0	63	71	92	0	0	17	50	83	86	0	0	0	64	0	36	33	49	79	91	18	0	58	18	0	0	0	0	0	65	31	36	0	52	0	0	76	91	0	70	0	69	0	0	0	24	81	82	0	0	0	72	74	0	0	0	0	15	0	0	0	70	0	67	97	0	0	58	13	0	85	51	0	0	95	0	0	0	0	84	44	86	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
