0	52	95	80	15	44	60	52	26	55	37	67	76	54	26	88	32	93	27	10	97	99	71	31	59	94	27	59	33	34	66	57	25	84	28	71	21	47	64	47	27	89	49	58	97	40	24	62	41	23	86	72	59	57	47	66	13	12	18	83	72	23	78	78	57	88	52	77	11	71	22	88	23	34	37	41	15	76	95	74	96	31	43	59	89	98	21	34	83	50	43	59	41	17	15	55	67	15	35	30	66	66	53	36	52	66	49	72	36	72	55	13	59	80	70	93	96	30	48	43	21	42	18	14	75	72	64	28	63	71	43	12	58	77	67	50	15	91	72	59	96	44	96	86	75	64	47	62	65	28	21	72	32	17	64	32	23	91	72	78	48	81	94	29	46	99	23	33	34	70	57	20	95	29	24	18	52	96	86	60	85	15	42	59	69	30	35	79	25	45	61	43	96	86	41	29	75	88	98	62	25	56	24	55	66	76	32	22	56	43	84	73	16	11	94	45	83	41	41	95	98	57	11	92	13	46	92	76	14	64	61	46	71	44	98	97	42	23	50	51	15	55	87	55	93	92	56	32	30	82	30	63	93	94	78	93	37	87	95	82	67	59	79	12	76	34	83	36	43	50	71	38	30	81	67	50	91	65	19	37	77	70	96	93	43	99	94	19	53	78	20	17	35	94	88	14	66	22	38	57	36	42	92	58	65	13	36	33	18	57	40	85	33	88	27	87	60	34	79	95	50	35	57	38	37	82	85	34	38	23	83	90	11	88	97	56	84	87	62	28	99	28	32	65	64	28	99	94	81	94	78	80	31	21	70	63	81	73	17	27	76	97	51	44	29	98	85	14	22	69	24	68	58	76	11	24	42	70	49	34	97	21	72	75	80	83	51	21	96	59	23	76	82	81	71	57	13	74	10	45	13	77	85	25	58	45	18	33	11	27	99	26	56	53	95	35	49	59	79	50	22	66	36	24	28	10	17	33	68	76	17	67	73	69	37	16	40	24	87	51	45	24	83	18	17	83	37	77	46	66	44	35	14	51	98	35	56	66	0	86	34	37	86	25	78	34	64	25	79	64	16	91	57	66	18	66	50	41	61	70	96	86	36	74	60	53	54	12	95	12	82	68	64	74	21	77	73	35	54	29	44	85	29	70	95	73	38	46	30	20	33	87	12	16	34	70	20	88	49	30	56	48	88	31	23	13	63	34	15	53	94	91	19	57	22	57	26	51	68	92	74	58	96	21	93	13	57	54	42	69	44	52	27	21	11	29	27	72	20	25	31	44	82	65	57	68	46	81	66	76	46	78	93	85	11	49	99	39	47	60	91	72	78	48	14	51	99	68	49	34	34	65	19	24	95	21	32	41	91	50	65	86	68	90	68	90	54	85	56	98
43	0	59	96	31	75	60	51	47	88	58	86	28	74	38	27	63	17	55	13	67	85	90	30	41	96	38	95	16	58	34	68	15	49	58	78	11	94	59	54	80	14	47	38	36	11	56	45	98	56	19	79	28	86	48	33	94	73	30	60	75	64	76	83	11	74	82	95	10	91	14	54	68	71	73	26	62	99	86	24	82	75	89	38	90	95	80	92	55	41	67	64	19	23	70	64	18	36	94	13	11	34	88	98	76	26	85	17	22	64	63	15	24	29	93	71	22	44	89	71	17	59	55	13	33	78	54	13	77	90	64	59	75	31	20	66	56	15	51	13	11	18	39	91	80	70	65	95	49	82	96	85	19	31	27	39	17	78	49	22	67	67	27	39	21	26	50	32	50	76	30	25	26	26	40	56	58	63	57	69	33	28	87	18	57	91	81	20	96	80	25	36	38	33	58	97	56	86	96	48	45	78	52	32	61	99	55	54	20	14	50	63	32	69	39	72	69	40	84	53	35	72	92	73	18	64	65	39	69	13	43	26	56	74	10	29	90	43	91	43	52	84	97	32	49	18	66	98	88	36	70	83	49	45	19	82	72	23	75	69	65	74	22	19	84	74	98	46	37	96	29	49	36	19	94	59	98	31	91	96	91	99	78	79	15	86	42	57	87	25	91	81	35	28	16	83	45	15	58	18	47	79	87	39	63	22	56	82	49	45	31	88	66	23	79	99	74	47	11	46	55	96	35	71	98	51	33	70	15	41	40	20	43	60	32	72	16	38	17	32	35	30	11	22	46	48	81	26	49	27	59	80	87	21	58	65	66	82	62	73	88	48	58	74	19	96	88	74	43	21	75	66	49	34	20	37	74	56	92	83	91	28	83	29	77	30	70	35	28	45	13	58	88	81	23	27	12	48	58	67	30	83	17	32	35	31	27	62	24	43	12	58	51	17	89	79	25	86	15	67	63	54	42	15	73	26	80	76	66	12	72	49	82	29	57	71	57	74	31	44	30	32	73	86	65	90	18	84	39	67	11	41	40	88	40	69	46	73	0	43	13	61	35	58	72	41	86	58	34	21	32	47	99	37	13	20	12	99	84	84	91	24	18	99	38	94	89	10	59	10	12	45	52	96	72	91	69	77	84	37	66	98	83	95	48	68	14	58	48	11	72	20	63	40	84	76	50	58	63	96	25	85	90	75	79	84	86	78	47	55	91	27	93	61	44	46	69	17	83	49	93	28	23	71	17	37	17	21	21	48	17	10	67	54	68	55	13	92	80	15	86	53	51	63	42	76	76	57	93	40	15	58	82	84	22	89	97	47	31	42	34	26	48	18	63	35	48	78	92	51	47	63	13	27	74	76	20	10	79	25	87	90	32	33	40	28	75	96	75	61
70	80	0	97	69	47	54	49	11	96	71	60	77	12	38	25	37	48	10	39	63	26	69	15	75	37	49	31	31	89	64	22	89	74	17	71	12	57	73	56	40	98	92	12	11	40	60	34	70	15	46	77	40	55	73	59	89	51	51	39	79	75	79	74	13	91	68	14	17	16	17	37	28	99	20	67	70	18	26	14	36	12	51	43	64	37	99	74	42	18	36	51	40	22	62	66	35	35	48	69	52	18	78	63	14	41	16	55	87	79	52	42	23	93	57	32	84	48	55	27	97	21	34	29	39	64	97	63	83	66	54	20	45	50	77	96	28	91	11	28	61	24	98	23	76	99	93	62	15	47	50	30	94	14	45	23	76	77	94	19	27	80	66	68	95	92	96	18	97	96	95	87	82	55	99	68	36	22	62	21	27	47	68	64	28	11	43	78	13	14	16	86	85	18	85	16	97	70	47	46	80	62	22	34	27	93	37	61	79	50	32	35	31	45	93	93	82	58	51	21	98	19	91	53	14	74	86	92	59	49	66	77	91	63	38	60	33	94	30	32	98	36	56	63	48	10	56	11	94	82	89	46	48	26	72	49	18	27	45	94	47	95	53	63	98	99	28	79	87	45	69	60	39	50	73	34	83	47	85	92	72	91	13	85	75	71	21	78	51	78	21	91	25	27	99	30	34	75	58	73	76	48	28	34	62	29	27	86	91	49	28	90	19	58	36	39	98	30	66	37	60	33	19	63	96	21	73	12	77	90	14	55	87	88	13	14	96	46	37	49	65	47	37	35	51	23	33	92	60	48	65	87	35	25	64	80	31	11	31	49	65	68	13	24	52	94	75	38	15	27	18	11	77	24	55	11	50	27	87	30	12	67	34	62	29	59	80	15	52	12	83	19	84	71	60	78	76	39	30	90	24	64	40	85	58	68	18	68	64	94	11	82	94	11	84	79	42	55	37	75	37	60	49	89	54	82	36	45	28	67	82	20	12	75	86	14	23	46	60	38	19	97	13	69	99	83	76	90	20	27	22	90	63	93	45	96	15	14	0	64	23	96	23	84	76	90	41	22	68	18	68	30	47	16	25	71	85	67	64	67	99	43	65	70	92	36	82	38	83	47	26	25	64	29	24	53	33	87	27	68	45	69	32	14	11	47	18	50	82	64	68	82	44	33	18	89	95	28	37	87	69	12	29	78	21	73	29	52	83	74	89	14	47	19	15	51	87	18	71	87	70	84	28	19	13	66	51	24	29	99	14	51	65	16	45	82	85	84	40	13	61	36	36	72	12	51	89	62	21	44	71	44	61	46	44	44	85	99	49	20	38	45	51	82	25	47	53	88	83	42	20	58	17	22	59	35	99	82	28	87	30	97	15	62	22	78	11	68	90	96
71	37	95	0	90	88	12	24	92	74	38	96	84	13	85	19	92	69	93	55	47	32	16	67	80	69	69	71	93	85	19	42	88	20	75	92	97	71	54	33	41	14	38	47	97	81	98	19	65	96	21	68	66	91	52	38	15	46	13	69	16	99	12	62	96	80	79	43	91	95	80	70	22	95	93	62	54	99	33	50	72	76	81	39	43	42	40	88	81	91	25	97	92	23	78	60	56	88	70	38	32	24	11	94	21	33	33	42	57	53	69	84	53	80	63	84	75	16	86	87	88	36	18	30	98	15	85	99	39	59	66	55	86	46	36	19	69	54	20	71	53	97	74	84	93	63	68	33	43	29	95	23	86	34	78	81	89	35	32	24	85	85	65	31	14	28	15	35	22	43	64	47	24	56	85	63	34	78	41	13	74	52	22	64	49	14	17	40	10	89	82	94	17	33	29	64	28	66	75	67	69	89	93	32	25	72	47	60	16	10	24	65	15	40	93	29	47	22	58	36	98	88	57	80	51	38	59	35	75	20	30	25	18	91	21	62	90	75	56	12	74	35	67	45	92	62	70	40	16	27	81	66	80	71	97	82	92	94	36	93	57	93	61	91	27	75	54	36	14	55	45	55	50	65	59	12	81	90	22	71	36	78	49	18	13	50	25	99	62	56	68	61	47	77	63	51	37	58	42	36	84	13	65	12	67	55	94	19	21	74	74	82	13	87	18	57	28	19	30	63	81	95	67	84	82	88	85	37	50	69	39	77	27	39	42	51	33	92	17	27	91	94	74	63	67	77	42	77	99	44	34	30	59	52	60	32	13	25	30	35	25	39	19	80	88	99	70	38	22	39	56	47	12	35	91	99	89	93	34	17	83	29	25	42	56	23	76	46	13	74	94	55	56	48	22	51	54	14	64	20	58	63	17	16	58	54	12	86	64	15	22	77	36	93	98	47	62	94	37	43	85	29	33	66	59	24	49	99	42	92	47	95	71	22	63	28	70	58	41	30	66	76	11	21	95	23	56	40	61	51	31	40	52	61	45	90	28	73	0	87	49	62	29	16	10	11	56	12	77	55	78	45	90	27	36	76	24	57	78	29	42	97	78	60	49	54	31	85	30	21	91	42	96	48	70	62	31	51	23	85	46	84	76	25	50	72	81	22	22	18	80	66	29	90	83	55	33	42	25	86	25	87	61	65	38	22	35	22	53	52	61	40	77	48	46	76	95	20	76	64	16	73	34	37	19	40	45	46	38	52	50	87	26	54	10	25	58	62	45	73	88	75	44	40	45	53	44	12	73	78	21	98	69	93	47	52	10	58	36	48	87	82	15	65	52	44	52	89	90	48	74	93	24	95	54	39	70	83	73	36	25	55	65	35	74	74	84	68	98	27
52	18	10	76	0	15	65	65	52	89	35	29	25	87	99	56	92	83	12	23	62	27	72	91	84	15	26	70	26	95	13	96	60	98	85	18	34	71	41	50	14	55	18	21	18	87	59	14	51	14	76	35	52	35	94	25	25	75	89	56	57	63	71	88	86	70	35	13	86	31	45	36	45	62	61	95	33	30	81	55	99	34	28	10	42	64	47	75	84	43	31	25	24	43	66	51	59	56	61	76	71	25	26	43	28	73	85	27	85	74	75	78	26	79	11	80	48	60	88	31	60	47	61	22	27	92	78	72	39	31	40	21	28	81	66	61	76	56	15	52	35	96	33	57	81	91	90	38	43	53	61	31	84	98	64	62	64	35	86	49	23	46	25	33	55	72	66	28	20	21	49	13	84	77	48	95	65	98	41	60	21	66	25	61	61	79	77	76	88	83	34	58	34	15	69	84	14	29	39	42	58	22	10	21	56	63	84	99	32	49	69	92	20	22	10	61	68	76	53	88	49	23	46	47	63	96	74	49	63	68	94	74	94	42	49	54	11	81	67	53	31	79	37	13	23	79	23	19	99	65	30	65	21	32	36	46	83	20	87	35	10	99	86	93	17	12	19	82	37	14	97	21	95	36	17	33	50	26	42	69	14	49	99	91	63	26	98	67	54	19	27	93	34	87	27	59	90	98	77	30	59	10	24	17	25	67	21	19	99	11	62	61	86	15	39	35	37	83	96	14	99	72	73	36	72	91	86	95	48	21	61	31	81	19	55	57	65	26	12	69	50	95	40	40	36	87	53	83	27	81	35	17	89	96	76	35	34	49	91	76	72	67	96	53	63	92	80	40	23	69	52	14	92	99	62	70	17	43	86	10	70	75	95	22	20	69	87	33	48	94	32	18	36	74	25	92	88	88	67	13	49	67	14	46	93	49	26	28	38	19	70	50	58	26	72	82	69	91	99	66	54	58	65	98	15	29	71	21	70	43	34	58	34	26	29	22	49	61	39	17	19	46	90	39	13	37	42	44	77	36	70	92	54	52	92	34	22	33	0	57	41	18	33	32	76	63	59	93	43	14	97	83	39	21	95	50	95	84	23	28	62	41	79	46	51	81	40	28	93	54	57	85	30	28	82	70	53	26	21	86	15	37	44	93	65	98	88	98	57	65	46	37	97	96	81	90	99	97	85	27	13	66	32	63	91	27	22	22	22	81	33	54	83	79	74	50	49	25	70	62	19	68	15	88	95	71	88	22	62	81	55	35	81	22	15	14	56	29	81	61	10	19	73	48	49	46	29	88	98	85	76	89	87	43	52	99	68	28	81	31	67	61	24	27	53	92	97	76	18	79	69	93	38	65	74	99	22	72	43	35	51	97	48	40	22	86	29	85	47	27
66	77	78	83	83	0	60	91	86	51	68	29	84	28	72	91	81	99	86	87	46	32	25	80	55	95	24	76	50	82	44	67	56	83	39	65	12	16	55	32	65	61	42	49	24	12	22	37	57	14	22	49	97	99	74	60	63	96	13	67	63	35	42	28	90	27	70	47	51	48	25	78	98	64	29	33	48	56	65	18	38	70	70	94	11	32	44	90	99	66	89	20	46	45	37	99	27	39	43	86	90	94	15	41	81	42	80	15	16	80	58	37	28	44	63	44	62	85	35	24	46	34	19	23	14	30	43	73	63	87	81	88	52	19	90	82	66	83	26	39	58	92	95	88	92	15	47	11	17	34	53	93	45	92	44	32	65	24	70	34	58	60	49	58	56	30	60	90	69	31	84	88	54	84	49	55	28	36	35	70	25	55	10	62	86	95	77	82	34	87	22	17	79	85	26	10	84	93	90	83	43	86	15	73	64	56	47	12	70	38	83	44	25	33	29	99	35	46	82	91	10	15	51	99	91	83	75	32	19	27	48	16	35	27	66	75	20	51	47	36	49	89	54	24	57	46	67	37	79	10	62	17	87	59	17	83	90	93	69	55	87	62	86	53	49	80	86	27	76	95	72	70	49	38	98	56	65	26	42	21	10	60	24	83	67	99	92	37	13	20	71	83	68	96	87	99	55	68	12	62	34	96	12	77	69	76	34	38	80	47	97	83	36	92	41	71	75	77	14	51	72	84	36	76	16	73	27	23	20	70	89	91	16	70	47	73	96	48	63	30	23	93	34	70	19	13	11	19	63	71	78	57	45	78	75	19	41	40	23	27	53	29	58	91	31	17	13	95	46	85	76	59	12	21	15	25	59	78	86	54	86	34	48	38	63	27	33	94	65	47	45	86	22	53	73	84	77	16	14	72	21	29	79	85	42	43	31	95	92	80	11	46	63	80	19	34	35	54	18	91	85	66	12	83	25	31	65	74	73	51	45	96	51	65	14	40	32	99	60	66	40	94	77	65	40	86	65	55	25	42	11	38	66	39	76	75	86	19	0	37	82	78	18	42	77	98	28	81	14	81	91	57	31	76	83	19	96	43	25	22	11	61	82	85	93	62	35	99	38	29	21	35	96	23	44	55	76	15	54	82	32	47	24	31	43	25	22	81	67	93	21	14	60	36	88	97	82	92	25	81	70	67	94	87	45	50	86	47	82	61	96	55	33	50	93	12	40	80	87	89	84	32	32	92	18	97	59	87	87	14	42	61	64	44	46	61	40	73	86	23	51	40	58	46	56	84	44	61	72	34	43	33	24	85	99	41	15	88	94	89	98	88	36	92	80	78	98	11	50	26	26	88	47	27	59	38	89	63	15	67	70	52	98	46	59	52	54	81	30	31
68	85	14	69	39	75	0	46	57	73	22	49	64	88	34	41	52	68	95	78	63	38	74	36	83	40	80	61	39	31	79	56	18	96	39	58	32	97	59	70	72	39	42	76	43	54	86	12	73	36	49	64	90	12	21	16	30	16	71	15	48	60	44	75	80	79	51	29	13	32	27	32	88	42	18	60	25	44	23	82	38	29	35	22	80	93	93	73	25	22	11	70	45	71	28	73	85	52	30	23	39	29	41	44	21	95	70	93	67	20	94	38	95	68	29	78	48	96	78	66	69	13	69	72	18	30	79	66	22	42	81	24	71	55	65	77	51	49	18	87	35	80	77	40	67	41	88	79	48	71	65	93	57	81	14	38	96	93	54	31	90	12	60	18	25	48	38	71	34	46	82	47	34	76	37	14	40	27	56	10	12	90	47	96	29	51	36	33	81	58	19	77	27	63	13	65	19	37	17	61	89	74	64	78	78	78	67	81	65	58	53	15	68	20	65	21	10	83	59	11	77	99	50	42	34	50	68	23	59	66	69	45	17	88	63	40	85	74	17	31	69	13	93	99	92	69	35	59	16	20	31	86	78	57	85	63	20	48	73	81	73	81	61	61	34	29	94	90	97	47	64	45	48	35	16	36	15	30	52	21	61	63	64	15	18	68	24	52	26	15	65	28	52	33	33	41	84	78	61	11	27	59	24	13	91	43	55	94	55	48	95	53	21	79	45	29	12	89	47	87	69	58	78	68	70	92	94	38	64	63	60	13	41	73	64	33	76	66	93	67	36	79	38	37	12	43	44	52	26	60	86	53	72	15	72	57	27	85	45	41	22	69	83	66	12	81	61	28	67	73	44	15	54	80	43	64	23	44	75	89	74	78	17	44	70	13	96	80	63	46	36	78	77	54	52	89	56	92	52	59	24	43	35	20	21	10	85	77	34	85	11	38	96	83	10	25	43	16	42	22	39	13	12	53	76	13	78	21	59	76	52	32	11	61	13	27	78	93	18	80	86	87	30	13	40	35	17	62	20	93	50	82	75	86	60	65	47	78	0	52	62	33	43	25	95	48	53	47	99	63	10	61	82	79	60	82	23	54	20	85	84	55	67	44	98	77	48	77	15	14	22	90	35	71	56	51	18	30	85	44	92	17	23	80	77	63	92	75	81	98	27	97	51	77	35	16	91	88	65	87	69	86	49	96	36	74	51	16	91	67	81	44	61	74	15	22	84	55	40	34	17	72	10	96	68	17	18	69	63	19	86	85	96	21	52	57	19	64	79	83	13	74	45	99	26	18	39	94	47	80	10	85	88	34	35	49	49	13	87	32	85	79	61	46	79	36	28	32	52	45	77	76	49	59	70	31	34	71	87	48	99	36	27	52	93	94	49	95	29	98
40	13	95	62	13	38	29	0	16	81	15	65	67	63	19	10	78	99	84	84	31	85	54	75	13	99	17	65	74	12	14	52	39	73	50	34	19	45	77	92	94	67	18	14	80	57	33	56	15	45	47	22	23	40	66	84	51	94	97	36	17	74	76	78	49	69	62	20	54	53	54	91	49	72	10	90	74	67	98	74	35	28	82	60	13	51	85	75	21	82	20	31	35	98	53	28	43	56	28	63	43	72	52	68	78	29	70	31	85	95	73	11	30	33	22	34	88	64	62	26	53	40	21	12	54	19	66	82	13	98	16	79	97	63	87	71	20	50	41	53	37	28	45	10	16	41	34	39	66	74	43	46	93	99	41	47	72	98	54	63	41	42	81	35	48	67	69	16	46	21	71	63	28	31	96	70	30	44	12	69	34	74	87	96	16	48	70	39	85	19	97	63	90	44	66	63	35	24	61	22	28	15	82	70	31	31	70	77	93	70	37	19	78	53	70	11	43	25	96	12	46	11	11	48	30	46	61	55	61	85	17	58	75	40	21	92	68	24	13	94	56	87	70	63	46	27	40	84	51	16	94	43	93	55	47	97	36	74	98	57	86	41	68	91	97	46	39	38	58	93	62	36	38	39	81	81	48	52	88	62	59	33	95	35	61	75	47	94	90	74	82	21	86	74	36	44	99	29	68	52	92	75	76	50	46	27	78	72	46	94	42	29	52	95	91	75	31	52	71	26	79	77	10	80	17	23	79	52	39	48	22	66	12	90	65	85	97	81	66	81	10	42	35	76	29	63	35	40	87	17	86	23	55	64	70	65	73	29	38	60	18	66	32	21	27	37	19	73	94	60	86	14	40	10	28	42	89	38	46	16	62	16	49	76	19	27	43	98	48	60	56	20	81	72	87	41	46	37	68	29	30	80	74	46	12	76	29	99	65	62	66	22	27	48	92	28	18	38	46	24	24	95	71	23	57	88	17	16	77	65	83	57	13	43	14	83	90	35	76	49	63	31	48	34	88	36	81	13	71	83	93	18	31	59	59	16	80	52	0	24	44	47	59	19	78	96	29	26	28	58	73	75	32	63	68	78	35	94	91	12	53	74	82	26	61	10	75	46	50	16	24	19	49	51	76	75	81	11	42	59	34	66	97	73	84	92	56	98	32	55	43	34	97	42	60	93	79	87	59	70	69	29	62	85	86	41	93	49	43	20	33	91	64	92	66	44	32	73	80	93	47	28	15	76	84	40	90	26	46	79	51	46	63	52	35	46	57	30	70	12	40	69	41	37	34	90	94	57	92	86	16	75	63	36	57	93	77	58	30	25	90	43	54	83	67	38	38	53	46	56	79	12	89	30	77	21	83	93	23	30	45	75	14	21	69	55	34	18	89	30
33	16	22	85	33	70	60	65	0	40	20	42	69	61	88	34	36	65	49	15	28	39	96	77	93	23	52	33	78	50	90	13	76	74	13	76	29	42	38	89	43	19	13	52	20	70	43	10	66	92	16	85	11	76	11	96	74	59	67	85	76	53	47	38	40	93	10	35	40	47	72	37	66	60	34	86	18	11	87	85	84	32	49	84	17	83	51	49	91	77	63	33	21	38	72	43	53	12	78	41	30	55	74	35	68	83	12	91	16	78	87	76	20	61	96	46	24	34	43	23	70	42	72	84	10	91	54	53	99	94	63	67	19	50	29	23	38	31	67	40	10	23	31	40	44	83	78	16	39	17	40	67	81	30	35	80	20	78	47	12	38	58	53	39	23	60	47	58	37	95	71	13	13	87	31	54	42	22	38	63	45	51	92	26	13	78	40	71	85	37	68	83	67	28	14	85	80	16	30	46	65	45	94	69	78	45	65	21	25	54	30	31	46	96	12	61	68	89	59	46	78	44	22	55	28	76	67	31	36	63	34	78	60	78	70	92	25	71	57	11	76	70	63	32	14	14	99	55	36	39	10	31	50	61	80	83	87	65	30	77	35	11	21	20	70	72	60	94	23	15	88	82	74	61	11	52	53	30	10	74	15	72	36	59	37	61	71	99	75	20	46	27	75	94	68	77	11	35	91	53	55	68	58	35	79	55	33	15	91	73	76	26	87	27	37	72	28	66	76	76	30	54	40	25	70	31	93	70	62	58	13	85	68	58	20	80	55	70	22	46	20	24	24	92	55	13	79	22	62	10	36	86	40	41	91	79	68	92	11	62	21	30	75	12	30	20	41	99	82	10	85	34	80	48	14	45	90	46	30	37	27	12	35	70	84	71	60	19	17	62	79	20	28	16	52	18	51	80	72	71	61	59	42	81	25	19	87	58	12	42	44	33	72	94	48	47	74	97	25	96	57	36	41	85	64	14	12	51	14	82	64	14	95	75	40	77	99	23	52	49	55	24	58	96	24	12	60	44	80	38	65	50	34	87	72	54	79	30	0	49	59	59	79	85	93	27	93	36	97	40	80	37	71	51	58	26	52	33	24	96	73	59	74	92	74	22	73	48	65	99	72	62	20	30	32	44	25	58	31	33	91	84	34	35	66	90	11	15	85	24	91	91	37	28	20	80	18	82	97	22	81	28	21	24	27	59	90	70	35	60	52	12	65	32	30	68	47	65	40	86	51	13	97	57	58	69	39	23	42	51	45	49	67	31	20	93	64	28	92	85	87	73	72	95	44	68	71	40	72	30	66	31	60	90	17	91	23	69	44	23	24	89	54	24	83	93	24	88	35	22	37	26	71	64	80	79	95	64	23	67	25	58	72	23	43	70	60	49	70	20
75	91	15	44	97	63	82	27	61	0	71	80	45	63	18	76	66	36	92	98	67	16	80	49	56	72	64	99	92	79	89	69	21	98	94	88	79	52	27	84	92	24	65	82	13	49	80	29	48	20	83	46	98	56	38	92	48	61	13	41	66	27	56	42	73	61	82	55	17	78	16	73	63	83	48	82	67	76	15	90	92	66	90	72	81	63	68	51	77	77	46	66	42	52	10	99	32	44	17	11	13	52	21	68	72	76	33	69	72	53	36	57	84	72	83	67	36	10	75	18	36	52	80	52	85	45	18	85	75	36	33	63	82	71	96	17	61	65	26	58	72	97	80	52	43	87	26	72	18	89	79	49	68	33	94	73	31	21	51	75	54	62	46	90	35	30	76	68	20	36	10	97	55	16	23	75	68	95	11	61	27	79	50	86	24	89	30	82	80	77	40	27	84	32	14	43	57	37	72	14	52	30	66	60	32	73	89	81	61	78	38	22	91	77	11	75	73	86	13	78	43	78	19	87	31	35	29	34	97	13	99	25	31	25	92	89	63	37	39	42	38	34	41	30	21	79	87	71	48	39	88	42	69	21	56	25	56	16	93	99	72	63	74	23	22	39	24	36	34	65	41	36	42	19	16	30	58	10	19	61	86	52	17	77	46	92	34	27	44	13	96	21	37	98	18	40	13	52	10	90	42	66	49	46	38	41	39	49	18	97	87	83	91	25	24	51	32	52	46	36	33	91	65	76	22	29	72	83	69	44	88	28	82	19	58	28	63	19	55	92	11	75	34	66	39	85	98	51	88	30	65	85	34	76	19	58	12	32	17	56	49	60	90	68	72	53	72	97	51	35	74	75	70	73	82	43	86	64	50	94	68	67	78	25	65	11	32	81	71	58	76	43	39	70	88	87	32	12	48	95	26	25	57	67	75	82	24	23	31	28	74	38	94	30	58	11	78	23	93	28	55	16	88	33	64	92	67	19	23	55	79	88	65	63	56	85	65	75	58	18	31	15	30	20	17	63	40	32	98	31	98	66	95	49	64	52	46	72	0	39	99	93	88	92	51	11	74	77	35	26	61	22	89	89	98	42	88	15	40	41	40	35	92	28	91	28	61	88	27	94	81	42	75	42	17	65	38	76	13	55	78	40	28	52	75	25	73	47	23	21	16	90	55	84	19	92	28	97	80	64	30	54	97	15	43	73	72	28	14	84	84	60	90	36	64	32	97	50	13	28	32	26	23	10	93	82	82	37	41	85	83	86	92	37	22	93	83	93	50	88	11	67	94	30	11	62	68	12	93	68	49	63	98	37	69	16	92	51	19	20	80	25	33	38	44	35	57	96	54	51	50	17	67	85	67	69	15	35	83	36	43	74	93	66	71	15	37	40	41	41
