0	79	20	91	89	42	55	60	99	51	45	81	81	57	85	32	13	74	42	79	23	30	78	97	61	83	58	85	38	98	59	38	84	86	60	54	59	49	72	13	22	19	81	82	17	93	57	71	57	20	89	32	17	50	71	34	93	81	33	62	40	71	86	48	18	66	85	96	80	94	20	39	65	69	41	45	82	45	64	41	84	56	80	56	83	75	45	13	99	99	43	72	20	44	39	94	93	21	85	45	17	11	65	70	70	47	31	90	47	80	89	19	79	14	59	22	92	61	36	86	16	61	26	42	76	28	59	96	48	94	12	46	31	46	30	24	23	83	61	62	0	98	46	77	26	72	43	81	98	43	23	15	33	71	65	32	67	14	85	92	66	66	98	70	57	80	78	63	39	63	37	32	95	27	96	51	80	86	42	95	83	24	14	24	68	47	51	25	16	58	15	50	35	27	87	42	66	29	12	31	15	27	50	62	78	63	84	92	45	24	64	60	48	99	44	86	24	20	16	82	11	25	44	48	19	13	35	68	53	16	57	19	91	20	84	41	44	36	83	90	62	92	99	15	80	11	69	13	19	88	87	85	50	20	94	89	47	79	46	34	55	54	22	63	83	64	96	36	66	85	26	89	82	52	21	80	59	76	88	77	70	59	35	35	90	48	12	58	54	81	52	76	36	26	56	42	60	19	26	93	24	88	32	95	51	93	61	95	75	99
61	0	33	96	33	72	37	11	62	54	47	61	65	97	53	17	23	84	72	31	95	94	13	24	94	14	71	88	37	33	46	49	85	13	85	43	76	95	72	27	74	77	41	80	39	43	89	76	71	31	21	22	26	33	61	43	88	72	63	35	88	16	29	36	93	20	21	68	76	50	64	31	85	20	81	63	29	66	30	87	73	91	98	60	10	29	52	62	42	31	25	36	16	78	16	54	84	63	12	91	69	10	83	44	50	94	10	37	93	67	25	59	96	13	41	26	96	95	26	55	95	61	70	91	11	53	57	17	26	39	78	64	56	29	29	54	46	44	52	21	0	72	23	23	79	93	32	92	16	46	42	12	95	49	64	66	68	76	40	43	26	29	27	96	75	24	91	11	86	99	35	29	70	16	15	75	37	66	13	84	88	94	83	17	73	59	77	37	37	43	29	79	79	12	86	64	44	23	67	50	60	52	73	17	82	55	44	19	54	50	71	73	72	41	15	85	49	30	77	57	46	37	58	34	48	35	67	51	58	92	51	84	81	22	73	73	77	84	50	70	21	14	32	58	88	73	11	59	11	98	65	65	75	93	51	24	38	23	24	67	26	83	66	47	24	24	31	29	16	85	29	16	44	62	78	29	97	80	97	47	94	10	12	36	19	85	18	55	11	77	27	42	56	42	75	61	76	47	49	13	20	74	56	95	41	13	48	75	71	28
20	81	0	59	76	33	46	40	78	55	41	46	30	87	45	15	63	45	21	68	38	10	24	35	17	76	60	48	35	88	99	76	79	53	74	25	71	64	99	31	31	52	27	25	36	19	41	49	20	11	95	17	59	72	65	26	84	10	14	55	63	94	39	20	57	41	74	96	98	95	15	83	74	85	74	92	84	26	91	17	15	31	69	94	88	91	85	11	37	21	85	97	52	45	87	35	70	47	93	66	30	24	85	35	79	85	18	49	64	96	63	61	17	23	76	83	46	14	90	31	22	57	97	68	25	85	60	88	61	31	75	51	80	98	90	52	84	31	75	14	0	35	31	18	20	34	94	93	89	97	96	54	17	43	34	17	89	94	53	41	83	48	92	57	49	68	41	82	65	15	40	78	33	41	20	31	95	44	65	27	84	18	47	39	20	74	31	93	17	35	82	86	54	81	74	20	42	39	51	66	15	70	38	15	87	85	55	44	38	75	29	43	92	36	48	95	59	12	11	32	30	32	16	95	55	34	75	73	34	29	14	50	81	46	45	18	61	28	52	23	35	19	16	80	79	99	80	70	42	18	34	65	52	35	42	46	90	81	87	67	88	38	64	60	71	72	47	40	99	95	43	51	27	65	14	59	32	87	22	84	92	17	26	37	60	96	42	36	18	13	82	74	64	20	11	60	84	81	29	27	92	83	43	86	88	58	38	11	45	64
92	56	12	0	36	16	85	68	58	22	63	79	68	62	96	65	29	40	31	75	82	39	96	44	89	53	69	47	83	36	57	17	33	76	37	16	82	37	86	25	29	41	77	64	26	95	88	65	78	50	91	58	20	17	91	47	90	69	97	11	62	12	30	43	44	12	63	93	95	57	63	21	67	42	94	91	37	64	88	81	16	22	51	84	37	30	54	24	67	10	49	46	68	57	97	48	89	18	57	27	44	58	15	99	61	57	58	16	64	33	11	71	56	86	24	15	43	33	93	84	23	17	66	34	88	13	26	45	53	54	68	14	92	74	12	65	37	64	55	29	0	76	76	68	71	36	95	61	29	90	48	11	66	36	10	19	96	56	74	32	30	73	58	84	17	58	75	24	77	82	39	32	70	26	11	58	10	80	19	86	50	69	84	85	84	41	92	47	21	24	52	29	92	31	70	58	59	75	31	42	52	96	89	45	28	98	69	24	20	50	10	62	83	23	29	23	90	91	74	92	14	71	61	45	74	11	60	66	41	67	90	98	10	61	45	52	63	44	23	38	52	38	61	18	89	74	38	29	56	99	70	64	43	91	84	22	76	78	13	99	24	62	67	25	79	95	45	65	16	36	20	15	74	69	86	34	88	79	26	39	43	97	92	12	47	69	27	84	76	40	58	61	14	31	42	86	60	74	84	12	48	65	19	90	58	45	75	11	21	50
66	42	61	20	0	15	81	71	55	55	52	85	92	34	30	88	65	54	86	83	27	58	10	11	27	95	98	55	37	81	16	51	65	21	56	84	67	75	97	71	29	51	88	25	42	83	10	51	64	95	46	58	41	43	25	39	26	18	60	51	34	10	87	46	35	27	82	83	26	13	61	40	95	34	67	86	43	10	74	75	44	57	57	56	87	69	50	22	95	95	99	34	26	23	35	18	32	77	32	47	33	32	34	45	96	49	33	29	34	65	48	69	51	41	96	73	93	54	77	44	51	13	78	69	31	43	50	18	51	58	88	33	49	18	50	18	37	84	76	36	0	70	93	22	68	45	96	89	81	10	71	44	58	45	57	96	50	30	54	10	67	79	21	80	13	97	78	26	42	42	61	63	56	35	37	93	12	76	92	97	82	77	22	63	50	80	21	11	12	88	13	88	66	95	85	81	67	88	90	10	52	46	14	35	36	42	44	27	17	96	63	11	38	24	31	97	26	32	72	39	32	40	37	56	22	50	72	97	65	91	72	31	39	67	33	80	68	82	48	76	31	51	77	45	84	13	45	39	84	86	53	72	38	94	31	36	93	55	75	18	40	18	84	14	69	54	61	54	82	77	60	56	25	74	19	33	31	52	94	47	93	11	48	24	90	74	47	90	30	47	37	88	35	13	62	51	25	27	41	95	97	37	60	48	89	95	33	88	35	49
63	30	63	72	44	0	19	87	78	54	18	74	81	41	84	55	76	29	46	55	71	32	19	31	10	23	83	15	79	13	68	21	14	37	95	90	20	65	32	90	70	17	40	43	92	46	77	50	40	21	86	16	18	55	71	53	78	28	34	44	26	54	83	19	70	30	45	29	22	52	34	89	48	84	30	63	26	46	97	76	69	88	58	51	48	60	64	62	96	93	80	95	99	16	28	98	73	74	89	96	42	97	67	26	73	13	46	72	52	78	19	70	27	56	59	53	59	50	16	46	20	22	59	22	77	69	47	92	21	76	39	80	79	29	35	27	69	74	56	25	0	46	94	97	16	84	70	29	23	41	79	83	66	95	32	39	76	10	28	40	48	11	61	76	62	65	68	40	10	75	73	61	52	99	17	64	84	50	53	96	25	84	81	34	94	38	61	83	79	48	30	85	38	25	56	12	58	32	96	33	76	70	65	60	18	68	38	29	23	44	72	13	23	43	36	14	18	47	49	52	29	30	71	93	12	55	35	40	28	99	16	43	79	25	76	59	56	24	47	58	36	10	68	17	58	31	63	25	94	22	47	23	81	69	15	57	74	82	81	28	34	65	38	95	66	48	35	12	63	47	42	56	41	98	24	39	63	48	43	78	70	53	63	13	86	72	57	55	78	82	83	69	45	63	62	65	87	93	95	69	57	24	80	46	32	15	87	56	44	59
48	32	89	12	99	42	0	17	16	79	69	10	56	31	66	76	94	21	99	18	30	92	23	85	64	31	66	91	47	22	62	32	80	64	69	75	58	29	10	42	90	69	68	20	14	70	65	50	67	17	65	27	83	59	44	12	42	19	36	66	99	45	55	85	26	69	17	38	60	59	99	72	99	49	29	75	37	45	80	72	26	54	51	14	11	11	31	86	21	79	15	96	38	35	18	65	98	33	97	83	58	86	60	53	69	92	89	57	47	36	78	10	58	33	91	37	40	17	62	82	52	89	64	55	42	83	21	97	99	46	44	22	45	79	59	79	63	60	10	70	0	86	31	95	79	60	70	19	59	22	11	65	19	17	15	85	30	37	24	72	46	41	30	69	67	89	14	94	17	89	50	84	41	62	51	65	22	39	85	14	64	50	55	88	18	16	59	84	89	18	85	12	48	73	37	90	87	78	93	39	76	96	57	71	55	54	63	38	87	29	36	48	80	31	39	12	75	58	95	86	47	65	79	28	86	32	76	85	93	91	66	97	46	17	39	53	93	35	70	66	53	56	37	55	47	18	59	24	20	17	49	36	26	60	69	13	59	44	78	58	46	39	23	17	50	44	34	12	39	78	76	41	86	26	31	79	31	70	49	17	54	92	13	30	64	60	35	46	78	79	20	63	52	81	55	24	65	34	85	99	81	53	23	96	27	63	91	65	12	86
32	89	18	11	44	64	73	0	17	60	62	78	86	12	45	91	39	68	37	46	49	32	42	37	17	76	35	68	54	20	15	82	51	34	83	23	82	81	26	93	52	84	64	58	35	32	60	69	81	88	23	22	21	30	71	99	23	53	83	68	97	54	45	63	11	26	34	47	67	70	30	10	53	43	68	98	98	72	82	62	47	17	60	20	27	78	31	21	35	35	83	92	32	83	79	75	29	10	45	69	79	34	93	73	10	84	65	15	36	64	89	40	86	16	73	30	25	76	98	99	14	98	97	59	80	12	87	50	64	74	13	13	50	66	80	31	15	84	52	27	0	28	83	99	46	12	83	80	67	10	58	18	31	74	88	50	87	14	88	54	36	37	50	92	76	92	75	78	87	83	42	55	47	65	51	41	13	13	21	96	12	35	85	88	10	53	65	12	84	65	68	81	88	73	71	76	58	96	31	49	71	47	30	59	96	95	27	78	20	80	36	18	66	14	53	10	14	33	19	38	15	35	31	49	25	67	77	82	78	73	15	60	63	59	98	72	89	69	95	40	86	75	36	43	49	73	12	82	96	71	19	86	58	89	23	20	21	58	37	56	66	60	49	74	92	69	17	97	43	54	37	74	37	62	22	72	92	85	18	61	48	50	72	41	83	90	52	12	82	44	18	34	55	89	22	55	67	21	41	59	11	68	37	92	92	48	57	42	89	49
78	17	69	23	19	27	40	42	0	10	64	19	41	72	85	45	67	25	24	65	16	36	75	25	29	48	75	60	44	24	11	76	75	28	94	44	36	14	47	62	70	57	92	42	59	96	34	38	94	62	11	14	89	32	48	66	46	88	83	64	50	52	16	71	36	70	86	48	58	16	25	67	67	24	59	41	71	11	16	41	40	33	84	61	70	79	67	49	38	51	27	67	90	39	57	41	20	68	92	68	97	20	86	10	67	36	92	66	88	54	36	90	43	45	91	99	25	42	55	66	31	73	99	85	23	94	91	78	13	42	39	36	71	35	24	35	15	83	95	89	0	56	84	61	49	37	56	18	89	21	25	91	20	96	34	17	83	34	16	10	93	85	57	32	79	44	64	76	39	48	79	23	47	65	84	22	16	99	83	99	56	14	14	33	94	67	27	27	58	22	37	56	78	95	82	13	86	23	66	48	39	39	35	66	43	74	35	28	24	58	96	53	66	39	71	65	67	84	70	96	41	75	43	82	68	42	93	86	50	41	79	79	77	83	67	80	97	42	40	26	87	26	43	98	92	87	48	36	35	25	33	13	65	66	91	80	96	70	19	36	37	17	60	35	69	86	71	48	58	24	32	73	83	60	68	79	93	60	78	35	19	44	60	28	42	25	38	69	77	11	32	42	52	56	36	26	89	12	25	21	12	21	41	63	83	72	49	15	27	51
61	63	68	19	95	12	82	29	19	0	72	81	32	22	94	49	33	52	99	50	86	29	17	80	78	16	57	49	41	95	68	38	37	40	69	50	76	30	54	13	93	21	44	58	31	41	68	45	32	19	96	61	83	65	15	56	58	65	26	16	68	48	53	63	61	83	85	84	22	15	53	72	86	23	79	13	80	94	89	48	52	22	67	12	45	33	28	34	15	65	18	23	93	39	99	34	30	17	95	49	63	27	29	86	21	38	62	47	11	77	87	94	36	74	87	85	55	80	91	65	62	60	41	68	10	20	17	30	31	36	92	23	83	55	99	33	40	57	83	29	0	93	22	84	93	96	36	70	41	45	88	21	28	85	72	43	22	52	61	41	92	50	84	86	54	51	46	20	48	33	48	13	74	10	30	14	98	70	66	55	20	82	70	67	55	87	18	17	24	33	36	21	30	16	46	27	20	52	36	83	54	66	54	65	45	99	82	19	93	29	36	96	78	92	24	47	78	11	16	91	18	82	21	65	32	28	76	53	60	39	66	72	87	41	47	72	27	66	57	52	47	73	80	82	52	76	82	97	80	74	93	17	25	32	84	84	72	86	96	52	68	52	43	18	66	58	55	55	36	35	72	92	17	27	72	25	55	98	29	32	84	75	94	82	42	77	54	54	61	61	83	29	32	90	53	91	54	54	21	70	74	20	85	30	88	21	81	56	85	37
